procedure,query_selector,dataset,seed,elapsed_time,accuracy,query_nbr
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9175757575757576,3
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9212121212121213,4
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.953939393939394,5
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9551515151515152,6
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9414141414141414,7
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9511111111111111,8
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9604040404040404,9
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9591919191919192,10
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9585858585858585,11
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.965050505050505,12
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9652525252525253,13
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9652525252525253,14
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9658585858585859,15
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9652525252525253,16
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9652525252525253,17
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9656565656565657,18
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,0,2.815732002258301,0.9644444444444444,19
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.8896103896103896,0
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.8846103896103896,1
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9016883116883117,2
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9027272727272727,3
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9314935064935065,4
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9305844155844156,5
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9307142857142857,6
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9498701298701299,7
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9545454545454546,8
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9562337662337662,9
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9531818181818181,10
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9526623376623377,11
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9566233766233766,12
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9588311688311688,13
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,14
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,15
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,16
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,17
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,18
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,0,4.136077880859375,0.9667532467532467,19
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.808961038961039,0
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.8725974025974026,1
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.8752597402597403,2
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.8753246753246753,3
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.8957142857142857,4
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.8971428571428571,5
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9201948051948052,6
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9170129870129871,7
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9196753246753246,8
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9201948051948052,9
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9086363636363637,10
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9083116883116883,11
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9436363636363636,12
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9441558441558442,13
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9442857142857143,14
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9433116883116883,15
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9416883116883117,16
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9421428571428572,17
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9405844155844156,18
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,1,4.479685068130493,0.9385064935064935,19
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9063379488911404,0
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9232804232804233,1
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9393223010244287,2
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9376336823145334,3
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.948891140380502,4
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9728132387706856,5
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9785545423843296,6
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.980580884836204,7
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9822695035460993,8
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9817629179331308,9
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9861533265788585,10
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,11
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9853090172239108,12
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9857030282562197,13
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9853653045142406,14
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,15
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,16
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,17
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,18
