procedure,query_selector,dataset,seed,elapsed_time,accuracy,query_nbr
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9606060606060606,6
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9606060606060606,7
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9606060606060606,8
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9602020202020202,9
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9662626262626263,10
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9644444444444444,11
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9634343434343434,12
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9632323232323232,13
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9634343434343434,14
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9634343434343434,15
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.958989898989899,16
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9593939393939394,17
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9571717171717171,18
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,0,1893.5243496894836,0.9575757575757575,19
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8787878787878788,0
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8818181818181818,1
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8919191919191919,2
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8668686868686869,3
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8511111111111112,4
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7993939393939394,5
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.786060606060606,6
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7818181818181819,7
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7826262626262627,8
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7838383838383839,9
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7836363636363637,10
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.7848484848484848,11
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8957575757575758,12
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8975757575757576,13
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.8941414141414141,14
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.901010101010101,15
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.9135353535353535,16
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.9232323232323232,17
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.9228282828282828,18
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,0,2550.8460681438446,0.9204040404040404,19
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9232323232323232,0
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8557575757575757,1
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.7349494949494949,2
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.7147474747474748,3
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8163636363636364,4
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.5826262626262626,5
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.14343434343434344,6
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.7737373737373737,7
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8636363636363636,8
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9412121212121212,9
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9470707070707071,10
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9553535353535354,11
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9088888888888889,12
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.9022222222222223,13
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.898989898989899,14
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8993939393939394,15
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8993939393939394,16
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.8991919191919192,17
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.5008080808080808,18
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,1,3532.8007566928864,0.5008080808080808,19
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.943149836766858,0
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9267139479905437,1
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9189463019250254,2
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9223798266351458,3
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9223235393448159,4
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9209726443768997,5
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9195091748283237,6
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9193403129573342,7
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9193403129573342,8
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9187774400540358,9
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9187774400540358,10
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9752335922548688,11
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9790048407069684,12
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9789485534166386,13
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9797365754812564,14
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9783293932230103,15
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.978779691545649,16
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9809748958685129,17
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9808060339975233,18
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,1,5994.044792890549,0.9808060339975233,19
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.920064935064935,0
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9155844155844156,1
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.907077922077922,2
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.8905844155844156,3
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9030519480519481,4
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9036363636363637,5
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9034415584415585,6
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9034415584415585,7
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9068831168831168,8
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9202597402597402,9
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9060389610389611,10
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.8993506493506493,11
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9174675324675324,12
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9090259740259741,13
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9390909090909091,14
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.942987012987013,15
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9431168831168831,16
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9441558441558442,17
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9441558441558442,18
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,0,6811.355078697205,0.9441558441558442,19
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9479905437352246,0
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9476528199932456,1
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9401666103793763,2
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9666779241247326,3
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9554767533490938,4
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9638635596082404,5
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9617246425757064,6
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9658899020601148,7
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9725880896093662,8
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.974107846448272,9
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,10
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,11
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,12
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,13
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,14
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,15
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,16
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,17
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,18
ParticleHandler,discrimination_power_based_query,HDI_1and3_quartiles,0,12193.25290942192,0.9750084430935495,19
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9007142857142857,0
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8533766233766233,1
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8752597402597403,2
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8725324675324675,3
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8760389610389611,4
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.876103896103896,5
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8925324675324675,6
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8925974025974026,7
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.8957792207792208,8
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9023376623376623,9
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9054545454545454,10
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,11
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,12
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,13
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,14
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,15
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,16
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,17
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,18
ParticleHandler,discrimination_power_based_query,EPI2020_1and3_quartiles,1,14747.21393752098,0.9081818181818182,19
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9421052631578948,0
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.8789473684210526,1
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9157894736842105,2
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9157894736842105,3
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,4
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,5
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,6
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,7
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,8
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,9
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,10
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,11
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,12
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,13
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9105263157894737,14
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9315789473684211,15
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9315789473684211,16
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9315789473684211,17
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9315789473684211,18
ParticleHandler,discrimination_power_based_query,HDI20_Classic,2,14.795477151870728,0.9315789473684211,19
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.9789473684210527,0
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.9789473684210527,1
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,2
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,3
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,4
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,5
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,6
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,7
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,8
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,9
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,10
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,11
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,12
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,13
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,14
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,15
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,16
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,17
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,18
ParticleHandler,discrimination_power_based_query,HDI20_Classic,3,15.451333284378052,0.968421052631579,19
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9092929292929293,0
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.6395959595959596,1
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8757575757575757,2
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8771717171717172,3
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8715151515151515,4
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8197979797979797,5
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.852929292929293,6
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8618181818181818,7
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.8733333333333333,8
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9193939393939394,9
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9173737373737374,10
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9204040404040404,11
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9406060606060606,12
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9402020202020202,13
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9402020202020202,14
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9422222222222222,15
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.9422222222222222,16
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.945050505050505,17
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.945050505050505,18
ParticleHandler,discrimination_power_based_query,TIMES_1and3_quartiles,3,4018.359701871872,0.945050505050505,19
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,3,4399.6195867061615,0.8729292929292929,0
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,3,4399.6195867061615,0.8496969696969697,1
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,3,4399.6195867061615,0.8686868686868687,2
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,3,4399.6195867061615,0.8694949494949495,3
ParticleHandler,discrimination_power_based_query,SHA_1and3_quartiles,3,4399.6195867061615,0.844040404040404,4
